SSTRAND_ID,TYPE,EXT_SOURCE,EXT_ID,ORGANISM,contrafold_2 Sens,vienna_2 Sens,contrafold_2 PPV,vienna_2 PPV,contrafold_2 F-score,vienna_2 F-score,eternafold_A Sens,eternafold_B Sens,eternafold_C Sens,eternafold_D Sens,eternafold_E Sens,eternafold_F Sens,eternafold_G Sens,eternafold_A PPV,eternafold_B PPV,eternafold_C PPV,eternafold_D PPV,eternafold_E PPV,eternafold_F PPV,eternafold_G PPV,eternafold_A F-score,eternafold_B F-score,eternafold_C F-score,eternafold_D F-score,eternafold_E F-score,eternafold_F F-score,eternafold_G F-score
> CRW_00474,23S Ribosomal RNA,Gutell Lab CRW,L39095,Bartonella bacilliformis,0.838323,0.802395,0.773481,0.724324,0.80525,0.762361,0.652695,0.652695,0.796407,0.658683,0.706587,0.592814,0.658683,0.558974,0.558974,0.707447,0.561224,0.617801,0.502538,0.558376,0.604019,0.604019,0.75061,0.608004,0.660704,0.545813,0.606459
> CRW_00474,23S Ribosomal RNA,Gutell Lab CRW,L39095,Bartonella bacilliformis,0.79646,0.318584,0.687023,0.324324,0.73972,0.321441,0.734513,0.734513,0.734513,0.734513,0.716814,0.415929,0.619469,0.62406,0.628788,0.610294,0.619403,0.618321,0.34058,0.56,0.677038,0.679598,0.669529,0.674507,0.665749,0.376374,0.588984
> CRW_00475,23S Ribosomal RNA,Gutell Lab CRW,X70371,Bordetella bronchiseptica,0.61165,0.553398,0.588785,0.518182,0.600109,0.535501,0.524272,0.514563,0.582524,0.514563,0.563107,0.330097,0.543689,0.45,0.449153,0.540541,0.438017,0.495726,0.280992,0.46281,0.485718,0.480747,0.56114,0.47475,0.528343,0.304556,0.501622
CRW_00475,23S Ribosomal RNA,Gutell Lab CRW,X70371,Bordetella bronchiseptica,0.857143,0.857143,1,1,0.92582,0.92582,0.857143,0.857143,0.857143,0.857143,0.857143,0.857143,0.857143,1,1,1,1,1,1,1,0.92582,0.92582,0.92582,0.92582,0.92582,0.92582,0.92582
> CRW_00476,23S Ribosomal RNA,Gutell Lab CRW,M88330,Borrelia burgdorferi,0.80597,0.870647,0.75,0.849515,0.777482,0.860016,0.905473,0.910448,0.870647,0.885572,0.80597,0.208955,0.845771,0.846512,0.863208,0.799087,0.812785,0.760563,0.253012,0.787037,0.875496,0.886513,0.8341,0.848398,0.782937,0.229931,0.815876
> CRW_00476,23S Ribosomal RNA,Gutell Lab CRW,M88330,Borrelia burgdorferi,0.526667,0.513333,0.572464,0.472393,0.549088,0.492438,0.58,0.513333,0.64,0.633333,0.526667,0.32,0.6,0.58,0.566176,0.592593,0.572289,0.552448,0.393443,0.542169,0.58,0.539107,0.61584,0.602038,0.539403,0.354826,0.570352
CRW_00476,23S Ribosomal RNA,Gutell Lab CRW,M88330,Borrelia burgdorferi,0.844037,0.834862,0.70229,0.689394,0.769908,0.758649,0.889908,0.889908,0.825688,0.87156,0.779817,0.440367,0.87156,0.751938,0.746154,0.676692,0.736434,0.648855,0.444444,0.736434,0.818019,0.814867,0.747487,0.801153,0.711328,0.442401,0.801153
> CRW_00477,23S Ribosomal RNA,Gutell Lab CRW,X16368,Burkholderia cepacia,0.8,0.912821,0.75,0.851675,0.774597,0.881718,0.866667,0.866667,0.769231,0.835897,0.933333,0.358974,0.835897,0.764706,0.771689,0.704225,0.737557,0.85446,0.327103,0.734234,0.814092,0.8178,0.736011,0.785189,0.893026,0.342668,0.783418
> CRW_00479,23S Ribosomal RNA,Gutell Lab CRW,X68323,Bordetella pertussis,0.685083,0.657459,0.626263,0.632979,0.655013,0.645103,0.718232,0.696133,0.762431,0.696133,0.662983,0.21547,0.558011,0.673575,0.65285,0.71875,0.646154,0.603015,0.214286,0.520619,0.695545,0.674144,0.740268,0.670678,0.632288,0.214877,0.538991
CRW_00479,23S Ribosomal RNA,Gutell Lab CRW,X68323,Bordetella pertussis,1,0.666667,1,1,1,0.816497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
> CRW_00480,23S Ribosomal RNA,Gutell Lab CRW,Y17184,Burkholderia pseudomallei,0.852792,0.918782,0.807692,0.85782,0.829936,0.887778,0.873096,0.86802,0.873096,0.786802,0.873096,0.360406,0.77665,0.7713,0.773756,0.807512,0.704545,0.803738,0.342995,0.683036,0.820621,0.819534,0.839664,0.744538,0.837699,0.351593,0.728341
CRW_00480,23S Ribosomal RNA,Gutell Lab CRW,Y17184,Burkholderia pseudomallei,0.790909,0.790909,0.669231,0.696,0.727531,0.741938,0.745455,0.772727,0.754545,0.727273,0.7,0.518182,0.663636,0.635659,0.664062,0.633588,0.597015,0.57037,0.445312,0.536765,0.688371,0.716337,0.691427,0.658933,0.631869,0.480367,0.596839
> CRW_00481,23S Ribosomal RNA,Gutell Lab CRW,K00637 AF008220 Z99119,Bacillus subtilis,0.929293,0.924242,0.821429,0.863208,0.873698,0.893204,0.944444,0.954545,0.873737,0.89899,0.89899,0.368687,0.939394,0.834821,0.84,0.772321,0.798206,0.801802,0.359606,0.830357,0.887942,0.895443,0.821465,0.8471,0.849006,0.364118,0.883194
> CRW_00482,23S Ribosomal RNA,Gutell Lab CRW,M94259,Clostridium botulinum B,0.736842,0.710526,0.641221,0.658537,0.687371,0.684038,0.780702,0.780702,0.754386,0.736842,0.736842,0.438596,0.692982,0.674242,0.679389,0.646617,0.608696,0.631579,0.416667,0.580882,0.725522,0.728286,0.698426,0.669711,0.682183,0.427491,0.634461
CRW_00483,23S Ribosomal RNA,Gutell Lab CRW,X65602,Clostridium botulinum A,0.787037,0.759259,0.702479,0.656,0.743557,0.705744,0.787037,0.805556,0.777778,0.777778,0.787037,0.490741,0.592593,0.696721,0.713115,0.677419,0.672,0.685484,0.401515,0.507937,0.740503,0.757927,0.725866,0.722957,0.734508,0.443892,0.548635
> CRW_00485,23S Ribosomal RNA,Gutell Lab CRW,M94261,Clostridium botulinum E,0.710145,0.724638,0.657718,0.666667,0.683429,0.695048,0.73913,0.73913,0.731884,0.731884,0.673913,0.536232,0.695652,0.64557,0.662338,0.627329,0.63125,0.58125,0.510345,0.588957,0.690768,0.699681,0.677593,0.679707,0.625869,0.523128,0.640085
> CRW_00487,23S Ribosomal RNA,Gutell Lab CRW,AL139074,Campylobacter jejuni,0.752381,0.638095,0.675214,0.577586,0.712754,0.607087,0.67619,0.67619,0.742857,0.733333,0.733333,0.219048,0.609524,0.577236,0.586777,0.65,0.641667,0.636364,0.237113,0.528926,0.624757,0.629899,0.694879,0.685971,0.68313,0.227902,0.567797
> CRW_00488,23S Ribosomal RNA,Gutell Lab CRW,U68447,Chlamydophila psittaci 6BC,0.711864,0.610169,0.651163,0.576,0.680837,0.592838,0.711864,0.762712,0.745763,0.745763,0.661017,0.40678,0.737288,0.631579,0.681818,0.651852,0.671756,0.58209,0.333333,0.659091,0.670521,0.721132,0.697228,0.707793,0.620299,0.36823,0.697094
> CRW_00489,23S Ribosomal RNA,Gutell Lab CRW,U68443,Chlamydia trachomatis L2/434/BU,0.686869,0.732323,0.747253,0.717822,0.716425,0.725036,0.590909,0.555556,0.818182,0.636364,0.5,0.29798,0.555556,0.612565,0.582011,0.77512,0.642857,0.52381,0.347059,0.601093,0.60164,0.56863,0.79636,0.639602,0.511767,0.321585,0.577876
> CRW_00489,23S Ribosomal RNA,Gutell Lab CRW,U68443,Chlamydia trachomatis L2/434/BU,0.776471,0.447059,0.767442,0.417582,0.771943,0.432069,0.788235,0.811765,0.788235,0.8,0.611765,0.541176,0.8,0.656863,0.69,0.683673,0.673267,0.525253,0.45098,0.660194,0.719557,0.74841,0.734095,0.733903,0.566861,0.494024,0.726743
CRW_00489,23S Ribosomal RNA,Gutell Lab CRW,U68443,Chlamydia trachomatis L2/434/BU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CRW_00489,23S Ribosomal RNA,Gutell Lab CRW,U68443,Chlamydia trachomatis L2/434/BU,0.92,0.76,0.766667,0.76,0.839841,0.76,0.92,0.92,0.92,0.92,0.88,0.52,0.92,0.71875,0.741935,0.766667,0.741935,0.785714,0.481481,0.766667,0.813173,0.826184,0.839841,0.826184,0.831522,0.50037,0.839841
CRW_00489,23S Ribosomal RNA,Gutell Lab CRW,U68443,Chlamydia trachomatis L2/434/BU,0.738739,0.405405,0.694915,0.405405,0.716492,0.405405,0.666667,0.666667,0.738739,0.666667,0.792793,0.324324,0.666667,0.637931,0.649123,0.66129,0.606557,0.745763,0.324324,0.601626,0.652141,0.657837,0.698943,0.635902,0.768919,0.324324,0.633312
> CRW_00490,23S Ribosomal RNA,Gutell Lab CRW,AE002087,Deinococcus radiodurans,0.385787,0.507614,0.36019,0.47619,0.372769,0.491651,0.375635,0.375635,0.472081,0.482234,0.375635,0.360406,0.375635,0.345794,0.347418,0.430556,0.43578,0.341014,0.321267,0.345794,0.360406,0.361251,0.450841,0.458419,0.357906,0.340274,0.360406
> CRW_00490,23S Ribosomal RNA,Gutell Lab CRW,AE002087,Deinococcus radiodurans,0.714286,0.769841,0.652174,0.642384,0.682524,0.703231,0.634921,0.650794,0.769841,0.642857,0.674603,0.380952,0.65873,0.519481,0.515723,0.633987,0.522581,0.566667,0.3,0.528662,0.574308,0.579335,0.698619,0.579607,0.618284,0.338062,0.590123
CRW_00491,23S Ribosomal RNA,Gutell Lab CRW,AE001886,Deinococcus radiodurans,0.75,0.75,0.857143,0.75,0.801784,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.6,0.6,0.75,0.666667,0.666667,1,0.6,0.67082,0.67082,0.75,0.707107,0.707107,0.866025,0.67082
> CRW_00493,23S Ribosomal RNA,Gutell Lab CRW,X79341,Enterococcus faecalis,0.583333,0.447917,0.589474,0.421569,0.586395,0.434543,0.6875,0.635417,0.59375,0.614583,0.447917,0.416667,0.6875,0.647059,0.60396,0.581633,0.567308,0.413462,0.377358,0.628571,0.666973,0.619489,0.58766,0.590473,0.430345,0.396526,0.657376
> CRW_00493,23S Ribosomal RNA,Gutell Lab CRW,X79341,Enterococcus faecalis,0.88,0.71,0.785714,0.663551,0.831522,0.686383,0.83,0.77,0.88,0.79,0.76,0.37,0.75,0.709402,0.652542,0.77193,0.675214,0.666667,0.349057,0.646552,0.767335,0.708842,0.824196,0.730355,0.711805,0.359376,0.696358
> CRW_00495,23S Ribosomal RNA,Gutell Lab CRW,AB019250,Erysipelothrix rhusiopathiae (str. 715),0.544776,0.589552,0.528986,0.580882,0.536823,0.585201,0.589552,0.559701,0.649254,0.544776,0.544776,0.440299,0.462687,0.519737,0.490196,0.564935,0.477124,0.467949,0.395973,0.380368,0.553545,0.523797,0.605629,0.509829,0.504903,0.417548,0.419513
CRW_00495,23S Ribosomal RNA,Gutell Lab CRW,AB019250,Erysipelothrix rhusiopathiae (str. 715),0.577982,0.541284,0.477273,0.457364,0.525219,0.497558,0.568807,0.587156,0.577982,0.577982,0.513761,0.385321,0.577982,0.469697,0.484848,0.466667,0.470149,0.427481,0.330709,0.477273,0.516882,0.533555,0.519351,0.521285,0.46864,0.356972,0.525219
> CRW_00496,23S Ribosomal RNA,Gutell Lab CRW,U32742 U32745 U32755 U32847 U32697 U32707,Haemophilus influenzae (operons A-F),0.609375,0.507812,0.639344,0.507812,0.62418,0.507812,0.726562,0.507812,0.59375,0.726562,0.492188,0.351562,0.484375,0.659574,0.467626,0.524138,0.65035,0.431507,0.357143,0.421769,0.692258,0.487305,0.557859,0.687401,0.46085,0.354342,0.451989
> CRW_00496,23S Ribosomal RNA,Gutell Lab CRW,U32742 U32745 U32755 U32847 U32697 U32707,Haemophilus influenzae (operons A-F),0.818713,0.859649,0.786517,0.859649,0.802454,0.859649,0.912281,0.953216,0.807018,0.947368,0.74269,0.397661,0.74269,0.881356,0.905556,0.745946,0.915254,0.717514,0.384181,0.747059,0.896685,0.92908,0.775881,0.931173,0.729993,0.390863,0.744871
CRW_00497,23S Ribosomal RNA,Gutell Lab CRW,U27270,Helicobacter pylori,0.766667,0.833333,0.676471,0.735294,0.720158,0.78278,0.766667,0.766667,0.733333,0.8,0.8,0.833333,0.833333,0.676471,0.676471,0.628571,0.685714,0.666667,0.694444,0.694444,0.720158,0.720158,0.678934,0.740656,0.730297,0.760725,0.760725
CRW_00497,23S Ribosomal RNA,Gutell Lab CRW,U27270,Helicobacter pylori,0.811224,0.831633,0.746479,0.779904,0.778178,0.805353,0.795918,0.806122,0.821429,0.790816,0.811224,0.316327,0.72449,0.712329,0.734884,0.73516,0.711009,0.742991,0.338798,0.672986,0.752964,0.769679,0.777098,0.749852,0.776358,0.32737,0.698263
CRW_00497,23S Ribosomal RNA,Gutell Lab CRW,U27270,Helicobacter pylori,1,1,1,1,1,1,1,1,1,1,1,0.833333,1,1,1,0.857143,1,1,1,1,1,1,0.92582,1,1,0.912871,1
CRW_00499,23S Ribosomal RNA,Gutell Lab CRW,X14249,Leptospira interrogans,0.586207,0.62069,0.52795,0.566038,0.556316,0.592734,0.703448,0.703448,0.634483,0.710345,0.634483,0.510345,0.682759,0.607143,0.607143,0.554217,0.628049,0.567901,0.5,0.6,0.653524,0.653524,0.592993,0.667931,0.60027,0.505146,0.640043
CRW_00499,23S Ribosomal RNA,Gutell Lab CRW,X14249,Leptospira interrogans,0.75,0.75,0.666667,0.666667,0.707107,0.707107,0.75,0.75,0.75,0.75,0.75,0.75,0.791667,0.666667,0.666667,0.666667,0.666667,0.666667,0.6,0.703704,0.707107,0.707107,0.707107,0.707107,0.707107,0.67082,0.746391
CRW_00499,23S Ribosomal RNA,Gutell Lab CRW,X14249,Leptospira interrogans,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,0.894427,1
> CRW_00500,23S Ribosomal RNA,Gutell Lab CRW,X68434,Lactococcus lactis,0.795918,0.653061,0.75,0.598131,0.772618,0.624993,0.857143,0.897959,0.826531,0.857143,0.816327,0.479592,0.704082,0.792453,0.830189,0.757009,0.792453,0.769231,0.391667,0.650943,0.824164,0.863409,0.791007,0.824164,0.792429,0.433406,0.676991
> CRW_00500,23S Ribosomal RNA,Gutell Lab CRW,X68434,Lactococcus lactis,0.861386,0.782178,0.769912,0.705357,0.814366,0.742775,0.792079,0.811881,0.861386,0.792079,0.90099,0.356436,0.722772,0.672269,0.689076,0.756522,0.672269,0.784483,0.378947,0.598361,0.729719,0.747962,0.807253,0.729719,0.840721,0.367519,0.657631
> CRW_00501,23S Ribosomal RNA,Gutell Lab CRW,X64533,Listeria monocytogenes,0.425532,0.287234,0.434783,0.293478,0.430133,0.290339,0.457447,0.382979,0.414894,0.553191,0.37234,0.425532,0.37234,0.494253,0.4,0.402062,0.55914,0.380435,0.40404,0.397727,0.475494,0.391397,0.408428,0.556158,0.376366,0.414647,0.384824
> CRW_00502,23S Ribosomal RNA,Gutell Lab CRW,X68420,Listeria monocytogenes,0.838028,0.823944,0.712575,0.764706,0.77276,0.793773,0.838028,0.852113,0.838028,0.830986,0.739437,0.683099,0.746479,0.704142,0.703488,0.676136,0.690058,0.614035,0.548023,0.627219,0.768174,0.774242,0.752742,0.757251,0.673825,0.611845,0.684256
> CRW_00502,23S Ribosomal RNA,Gutell Lab CRW,X68420,Listeria monocytogenes,0.673469,0.5,0.680412,0.510417,0.676932,0.505182,0.816327,0.806122,0.734694,0.816327,0.795918,0.428571,0.826531,0.727273,0.745283,0.692308,0.740741,0.75,0.411765,0.771429,0.770514,0.775106,0.713186,0.777616,0.772618,0.420084,0.798505
> CRW_00503,23S Ribosomal RNA,Gutell Lab CRW,U39694,Mycoplasma genitalium,0.540816,0.653061,0.524752,0.666667,0.532723,0.659829,0.663265,0.591837,0.581633,0.581633,0.561224,0.357143,0.591837,0.619048,0.563107,0.53271,0.53271,0.539216,0.343137,0.574257,0.640775,0.577293,0.556634,0.556634,0.55011,0.35007,0.582981
CRW_00503,23S Ribosomal RNA,Gutell Lab CRW,U39694,Mycoplasma genitalium,0.833333,0.694444,0.79646,0.590551,0.814688,0.640394,0.796296,0.824074,0.842593,0.796296,0.787037,0.305556,0.814815,0.699187,0.754237,0.739837,0.704918,0.685484,0.34375,0.721311,0.746163,0.788383,0.789545,0.749215,0.734508,0.324091,0.766639
CRW_00504,23S Ribosomal RNA,Gutell Lab CRW,X56657,Mycobacterium leprae,0.766667,0.766667,0.638889,0.621622,0.699868,0.690346,0.766667,0.766667,0.8,0.8,0.766667,0.666667,0.833333,0.638889,0.638889,0.615385,0.615385,0.575,0.465116,0.675676,0.699868,0.699868,0.701647,0.701647,0.663953,0.556846,0.750375
CRW_00504,23S Ribosomal RNA,Gutell Lab CRW,X56657,Mycobacterium leprae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777778,1,1,1,1,1,1,0.881917,1
CRW_00504,23S Ribosomal RNA,Gutell Lab CRW,X56657,Mycobacterium leprae,1,1,1,1,1,1,1,1,1,1,1,0.625,1,1,1,1,1,1,0.714286,0.727273,1,1,1,1,1,0.668153,0.852803
CRW_00504,23S Ribosomal RNA,Gutell Lab CRW,X56657,Mycobacterium leprae,1,0.625,0.888889,0.555556,0.942809,0.589256,1,0.75,1,1,0.75,0.75,0.75,0.888889,0.666667,0.888889,0.888889,0.666667,1,0.666667,0.942809,0.707107,0.942809,0.942809,0.707107,0.866025,0.707107
CRW_00504,23S Ribosomal RNA,Gutell Lab CRW,X56657,Mycobacterium leprae,1,1,0.777778,1,0.881917,1,1,1,1,1,1,0.714286,1,0.777778,0.777778,0.777778,0.777778,0.875,1,0.777778,0.881917,0.881917,0.881917,0.881917,0.935414,0.845154,0.881917
CRW_00504,23S Ribosomal RNA,Gutell Lab CRW,X56657,Mycobacterium leprae,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
CRW_00504,23S Ribosomal RNA,Gutell Lab CRW,X56657,Mycobacterium leprae,0.830601,0.688525,0.8,0.715909,0.815157,0.702084,0.825137,0.808743,0.825137,0.84153,0.666667,0.322404,0.743169,0.766497,0.762887,0.762626,0.781726,0.628866,0.292079,0.693878,0.795277,0.78548,0.793266,0.811077,0.647491,0.306867,0.718101
CRW_00504,23S Ribosomal RNA,Gutell Lab CRW,X56657,Mycobacterium leprae,1,1,1,1,1,1,1,1,1,1,1,1,1,0.857143,1,1,1,1,0.857143,0.857143,0.92582,1,1,1,1,0.92582,0.92582
CRW_00504,23S Ribosomal RNA,Gutell Lab CRW,X56657,Mycobacterium leprae,0.651163,0.449612,0.613139,0.464,0.631865,0.456749,0.689922,0.643411,0.55814,0.790698,0.674419,0.372093,0.604651,0.635714,0.597122,0.5,0.71831,0.608392,0.309677,0.52349,0.662264,0.619835,0.528271,0.753635,0.640555,0.339453,0.562609
CRW_00504,23S Ribosomal RNA,Gutell Lab CRW,X56657,Mycobacterium leprae,0.913043,0.913043,0.807692,0.84,0.858753,0.87576,0.913043,0.913043,0.913043,0.913043,1,0.478261,0.913043,0.807692,0.807692,0.807692,0.807692,0.884615,0.423077,0.807692,0.858753,0.858753,0.858753,0.858753,0.94054,0.449824,0.858753
CRW_00505,23S Ribosomal RNA,Gutell Lab CRW,X06484,Micrococcus luteus,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CRW_00505,23S Ribosomal RNA,Gutell Lab CRW,X06484,Micrococcus luteus,1,1,0.777778,1,0.881917,1,1,1,1,1,1,1,1,0.777778,0.777778,0.777778,0.777778,0.777778,0.777778,0.777778,0.881917,0.881917,0.881917,0.881917,0.881917,0.881917,0.881917
CRW_00505,23S Ribosomal RNA,Gutell Lab CRW,X06484,Micrococcus luteus,0.75,0.625,0.545455,0.5,0.639602,0.559017,0.75,0.75,0.75,0.75,0.625,0.75,0.75,0.545455,0.545455,0.545455,0.545455,0.5,0.545455,0.545455,0.639602,0.639602,0.639602,0.639602,0.559017,0.639602,0.639602
CRW_00505,23S Ribosomal RNA,Gutell Lab CRW,X06484,Micrococcus luteus,0.818182,0.818182,0.75,0.75,0.78335,0.78335,0.636364,0.636364,0.818182,0.818182,0.636364,0.636364,0.636364,0.538462,0.538462,0.75,0.75,0.538462,0.538462,0.538462,0.58537,0.58537,0.78335,0.78335,0.58537,0.58537,0.58537
CRW_00505,23S Ribosomal RNA,Gutell Lab CRW,X06484,Micrococcus luteus,0.75,0.75,0.666667,0.666667,0.707107,0.707107,0.75,0.75,0.75,0.75,0.75,0.75,0.791667,0.666667,0.666667,0.666667,0.666667,0.666667,0.6,0.703704,0.707107,0.707107,0.707107,0.707107,0.707107,0.67082,0.746391
CRW_00505,23S Ribosomal RNA,Gutell Lab CRW,X06484,Micrococcus luteus,1,1,0.84,0.875,0.916515,0.935414,1,1,1,1,1,0.904762,1,0.875,0.875,0.75,0.875,0.807692,0.678571,0.875,0.935414,0.935414,0.866025,0.935414,0.898717,0.783547,0.935414
> CRW_00506,23S Ribosomal RNA,Gutell Lab CRW,X68422 U00089,Mycoplasma pneumoniae,0.621212,0.444444,0.588517,0.488889,0.604644,0.466137,0.570707,0.565657,0.722222,0.621212,0.580808,0.277778,0.545455,0.562189,0.54902,0.697561,0.605911,0.537383,0.3125,0.548223,0.566432,0.557276,0.709784,0.613514,0.558674,0.294628,0.546837
> CRW_00507,23S Ribosomal RNA,Gutell Lab CRW,X67293,Neisseria gonorrhoeae,0.741176,0.729412,0.745562,0.746988,0.743366,0.738148,0.847059,0.858824,0.841176,0.858824,0.852941,0.335294,0.835294,0.808989,0.815642,0.80791,0.815642,0.796703,0.341317,0.767568,0.827805,0.836955,0.824375,0.836955,0.824343,0.338292,0.800715
> CRW_00509,23S Ribosomal RNA,Gutell Lab CRW,Y00432,Pseudomonas aeruginosa,0.777778,0.675214,0.705426,0.637097,0.740719,0.655879,0.769231,0.769231,0.803419,0.777778,0.811966,0.452991,0.74359,0.681818,0.687023,0.696296,0.689394,0.714286,0.430894,0.679688,0.724207,0.726966,0.747942,0.732254,0.761562,0.441804,0.710921
CRW_00509,23S Ribosomal RNA,Gutell Lab CRW,Y00432,Pseudomonas aeruginosa,0.818182,0.827273,0.687023,0.716535,0.74974,0.769916,0.827273,0.827273,0.809091,0.827273,0.718182,0.372727,0.754545,0.684211,0.684211,0.679389,0.684211,0.622047,0.322835,0.628788,0.752349,0.752349,0.741409,0.752349,0.668388,0.346885,0.688802
> CRW_00510,23S Ribosomal RNA,Gutell Lab CRW,X65487,Plesiomonas shigelloides,0.75,0.758333,0.642857,0.65942,0.694365,0.707149,0.741667,0.725,0.741667,0.716667,0.725,0.383333,0.45,0.640288,0.625899,0.618056,0.605634,0.630435,0.348485,0.397059,0.689116,0.67363,0.677046,0.658816,0.676066,0.365494,0.422701
CRW_00510,23S Ribosomal RNA,Gutell Lab CRW,X65487,Plesiomonas shigelloides,1,1,0.9,0.9,0.948683,0.948683,1,1,1,1,1,0.222222,1,0.9,0.9,0.9,0.9,0.9,0.166667,0.9,0.948683,0.948683,0.948683,0.948683,0.948683,0.19245,0.948683
> CRW_00511,23S Ribosomal RNA,Gutell Lab CRW,X06765,Ruminobacter amylophilus,0.642105,0.757895,0.677778,0.712871,0.6597,0.735038,0.684211,0.663158,0.684211,0.705263,0.642105,0.410526,0.652632,0.663265,0.642857,0.684211,0.650485,0.586538,0.393939,0.607843,0.673657,0.652929,0.684211,0.67732,0.613693,0.402147,0.629839
> CRW_00511,23S Ribosomal RNA,Gutell Lab CRW,X06765,Ruminobacter amylophilus,0.745283,0.688679,0.681034,0.634783,0.712435,0.661182,0.726415,0.575472,0.716981,0.726415,0.632075,0.537736,0.54717,0.641667,0.554545,0.612903,0.620968,0.553719,0.475,0.495726,0.682727,0.564912,0.662903,0.671625,0.591601,0.505395,0.520813
CRW_00513,23S Ribosomal RNA,Gutell Lab CRW,U11022,Rickettsia rickettsii,1,0.875,1,1,1,0.935414,1,1,1,1,1,0.75,1,1,1,1,1,1,0.857143,1,1,1,1,1,1,0.801784,1
CRW_00513,23S Ribosomal RNA,Gutell Lab CRW,U11022,Rickettsia rickettsii,0.875,0.625,0.7,0.625,0.782624,0.625,1,1,1,1,0.875,0.75,1,0.727273,0.727273,0.727273,0.727273,0.7,0.75,0.727273,0.852803,0.852803,0.852803,0.852803,0.782624,0.75,0.852803
> CRW_00513,23S Ribosomal RNA,Gutell Lab CRW,U11022,Rickettsia rickettsii,0.677083,0.59375,0.706522,0.606383,0.691646,0.600033,0.729167,0.729167,0.692708,0.760417,0.552083,0.296875,0.671875,0.773481,0.756757,0.685567,0.772487,0.557895,0.309783,0.68254,0.750997,0.742834,0.689128,0.766428,0.554981,0.30326,0.677187
CRW_00513,23S Ribosomal RNA,Gutell Lab CRW,U11022,Rickettsia rickettsii,0.805556,0.518519,0.719008,0.474576,0.761053,0.496061,0.518519,0.518519,0.805556,0.555556,0.5,0.462963,0.518519,0.451613,0.451613,0.707317,0.487805,0.442623,0.423729,0.444444,0.483911,0.483911,0.75484,0.520579,0.470438,0.442912,0.480055
CRW_00514,23S Ribosomal RNA,Gutell Lab CRW,M27245,Streptomyces ambofaciens,0.92,0.813333,0.831325,0.743902,0.874539,0.777843,0.893333,0.893333,0.946667,0.893333,0.866667,0.76,0.853333,0.797619,0.788235,0.835294,0.807229,0.764706,0.633333,0.735632,0.84412,0.83914,0.889239,0.84919,0.814092,0.693782,0.7923
CRW_00514,23S Ribosomal RNA,Gutell Lab CRW,M27245,Streptomyces ambofaciens,0.75,0.916667,0.692308,0.846154,0.720577,0.880705,0.75,0.75,0.75,0.916667,0.75,0.583333,0.75,0.642857,0.642857,0.692308,0.846154,0.642857,0.5,0.642857,0.694365,0.694365,0.720577,0.880705,0.694365,0.540062,0.694365
CRW_00514,23S Ribosomal RNA,Gutell Lab CRW,M27245,Streptomyces ambofaciens,0.75,0.75,0.642857,0.642857,0.694365,0.694365,0.75,0.75,0.75,0.75,0.75,0.75,0.791667,0.642857,0.642857,0.642857,0.642857,0.62069,0.580645,0.678571,0.694365,0.694365,0.694365,0.694365,0.682288,0.659912,0.732941
CRW_00514,23S Ribosomal RNA,Gutell Lab CRW,M27245,Streptomyces ambofaciens,0.652174,0.630435,0.566038,0.568627,0.607581,0.598734,0.652174,0.652174,0.652174,0.652174,0.456522,0.5,0.369565,0.566038,0.545455,0.545455,0.545455,0.381818,0.396552,0.303571,0.607581,0.596432,0.596432,0.596432,0.417502,0.445282,0.334947
> CRW_00515,23S Ribosomal RNA,Gutell Lab CRW,X68425,Staphylococcus aureus,0.843434,0.752525,0.776744,0.764103,0.809402,0.758292,0.863636,0.737374,0.843434,0.818182,0.555556,0.353535,0.823232,0.773756,0.715686,0.759091,0.743119,0.518868,0.35533,0.77619,0.817462,0.726449,0.800152,0.779748,0.536899,0.354431,0.799365
> CRW_00516,23S Ribosomal RNA,Gutell Lab CRW,X68419,Staphylococcus carnosus,0.790476,0.72381,0.734513,0.672566,0.761981,0.697718,0.761905,0.733333,0.885714,0.752381,0.733333,0.352381,0.733333,0.655738,0.626016,0.794872,0.647541,0.652542,0.310924,0.636364,0.706831,0.677553,0.839065,0.697995,0.691759,0.331004,0.68313
CRW_00516,23S Ribosomal RNA,Gutell Lab CRW,X68419,Staphylococcus carnosus,0.837838,0.855856,0.709924,0.748031,0.771234,0.800129,0.828829,0.81982,0.828829,0.837838,0.756757,0.747748,0.837838,0.69697,0.684211,0.686567,0.709924,0.622222,0.605839,0.69403,0.760045,0.748953,0.754352,0.771234,0.6862,0.673064,0.762551
