contrafold_2 Sens,vienna_2 Sens,contrafold_2 PPV,vienna_2 PPV,contrafold_2 F-score,vienna_2 F-score,eternafold_A Sens,eternafold_B Sens,eternafold_C Sens,eternafold_D Sens,eternafold_E Sens,eternafold_F Sens,eternafold_G Sens,eternafold_A F-score,eternafold_B F-score,eternafold_C F-score,eternafold_D F-score,eternafold_E F-score,eternafold_F F-score,eternafold_G F-score,eternafold_A PPV,eternafold_B PPV,eternafold_C PPV,eternafold_D PPV,eternafold_E PPV,eternafold_F PPV,eternafold_G PPV,Category,Name
0.453782,0.554622,0.486486,0.584071,0.46985,0.569156,0.462185,0.478992,0.537815,0.453782,0.352941,0.10084,0.386555,0.474297,0.489383,0.549483,0.467748,0.373958,0.18594,0.409573,0.486726,0.5,0.561404,0.482143,0.396226,0.342857,0.433962,srp,srp_Meth.ferv._M32222
0.518519,0.518519,0.388889,0.43299,0.44905,0.473829,0.518519,0.518519,0.506173,0.518519,0.518519,0.222222,0.45679,0.435169,0.433289,0.426667,0.44294,0.435169,0.298142,0.383363,0.365217,0.362069,0.359649,0.378378,0.365217,0.4,0.321739,srp,srp_Schi.japo._GSP-402676
0.293478,0.369565,0.25,0.333333,0.270868,0.350982,0.304348,0.304348,0.315217,0.304348,0.315217,0.26087,0.304348,0.274616,0.275839,0.289595,0.277078,0.281939,0.222911,0.268734,0.247788,0.25,0.266055,0.252252,0.252174,0.190476,0.237288,5s,5s_Methanothermobacter-thermautotrophicus-7
0.682692,0.692308,0.657407,0.679245,0.66993,0.685745,0.701923,0.701923,0.682692,0.692308,0.673077,0.442308,0.711538,0.667509,0.66178,0.646417,0.661247,0.645717,0.408377,0.667996,0.634783,0.623932,0.612069,0.631579,0.619469,0.377049,0.627119,srp,srp_Haem.somn._CP000436
0.531915,0.361702,0.515464,0.333333,0.523625,0.347228,0.457447,0.457447,0.542553,0.457447,0.468085,0.329787,0.340426,0.41722,0.41722,0.51092,0.415386,0.425046,0.30486,0.325213,0.380531,0.380531,0.481132,0.377193,0.385965,0.281818,0.31068,tmRNA,tmRNA_Grac.tenu._AY673996_1-396
0.292929,0.282828,0.287129,0.277228,0.290015,0.280014,0.272727,0.343434,0.373737,0.272727,0.282828,0.171717,0.272727,0.257563,0.322888,0.345267,0.256411,0.285729,0.201356,0.275525,0.243243,0.303571,0.318966,0.241071,0.28866,0.236111,0.278351,tRNA,tRNA_tdbR00000250-Saccharomyces_cerevisiae-4932-Leu-UAG
0.16,0.453333,0.109091,0.263566,0.132116,0.345663,0.173333,0.16,0.16,0.173333,0.16,0.0933333,0.0666667,0.131152,0.121529,0.121064,0.129195,0.117108,0.0659966,0.0491473,0.0992366,0.0923077,0.0916031,0.0962963,0.0857143,0.0466667,0.0362319,5s,5s_Sulfurococcus-mirabilis-1
0.552381,0.466667,0.453125,0.376923,0.500298,0.419401,0.495238,0.514286,0.504762,0.571429,0.561905,0.228571,0.504762,0.457568,0.483088,0.432527,0.519583,0.506947,0.263513,0.470207,0.422764,0.453782,0.370629,0.472441,0.457364,0.303797,0.438017,srp,srp_Chla.pneu._BA000008
0.347826,0.315217,0.313725,0.292929,0.330336,0.303869,0.282609,0.293478,0.456522,0.358696,0.271739,0.347826,0.293478,0.258454,0.270868,0.398073,0.320828,0.255582,0.331967,0.267182,0.236364,0.25,0.347107,0.286957,0.240385,0.316832,0.243243,grp2,grp2_a.I2.c.N.tabacum.B.RPC1.i1
0.686869,0.474747,0.552846,0.460784,0.616225,0.467713,0.626263,0.636364,0.686869,0.636364,0.666667,0.323232,0.636364,0.568832,0.575613,0.611275,0.564076,0.603023,0.30526,0.575613,0.516667,0.520661,0.544,0.5,0.545455,0.288288,0.520661,tmRNA,tmRNA_Ther.yell._TRW-289376_1-350
0.402778,0.402778,0.266055,0.263636,0.327355,0.325863,0.166667,0.388889,0.402778,0.402778,0.0694444,0.166667,0.0694444,0.136718,0.325142,0.547267,0.320095,0.0589255,0.262613,0.0592224,0.11215,0.271845,0.74359,0.254386,0.05,0.413793,0.0505051,5s,5s_Candidatus-Phytoplasma-asteris-1
0.5,0.52,0.47619,0.464286,0.48795,0.491354,0.4,0.49,0.5,0.61,0.4,0.39,0.22,0.38313,0.471503,0.474579,0.571317,0.359211,0.346069,0.196774,0.366972,0.453704,0.45045,0.535088,0.322581,0.307087,0.176,grp1,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.1506
0.59375,0.614583,0.522936,0.551402,0.557219,0.582136,0.59375,0.59375,0.489583,0.59375,0.552083,0.104167,0.5625,0.559793,0.570457,0.455303,0.562402,0.506626,0.134014,0.53531,0.527778,0.548077,0.423423,0.53271,0.464912,0.172414,0.509434,srp,srp_Grac.tenu._AY673996
0.358696,0.25,0.292035,0.201754,0.323654,0.224585,0.26087,0.336957,0.326087,0.336957,0.293478,0.141304,0.358696,0.231326,0.300081,0.282016,0.292609,0.248808,0.164359,0.323654,0.205128,0.267241,0.243902,0.254098,0.210938,0.191176,0.292035,grp1,grp1_a.I1.c.P.thunbergii.C3.tLEU
0.530612,0.520408,0.452174,0.476636,0.489825,0.498041,0.510204,0.510204,0.561224,0.510204,0.561224,0.377551,0.510204,0.449957,0.451754,0.489164,0.446429,0.489164,0.359648,0.436319,0.396825,0.4,0.426357,0.390625,0.426357,0.342593,0.373134,tRNA,tRNA_tdbR00000518-Saccharomyces_cerevisiae-4932-Ini-CAU
0.494737,0.663158,0.439252,0.552632,0.46617,0.605378,0.389474,0.378947,0.568421,0.431579,0.463158,0.231579,0.294737,0.360312,0.360451,0.503662,0.390565,0.426562,0.221332,0.280351,0.333333,0.342857,0.446281,0.353448,0.392857,0.211538,0.266667,srp,srp_Volv.cart._GSP-51971-2
0.4,0.15,0.444444,0.141509,0.421637,0.145693,0.35,0.42,0.47,0.42,0.3,0.33,0.16,0.329253,0.398646,0.463105,0.409878,0.291386,0.287228,0.143684,0.309735,0.378378,0.456311,0.4,0.283019,0.25,0.129032,srp,srp_Ochr.anth._CP000758
0.231481,0.509259,0.274725,0.604396,0.252178,0.554792,0.287037,0.324074,0.222222,0.185185,0.268519,0.37963,0.175926,0.2998,0.333469,0.235702,0.189627,0.280459,0.377884,0.174319,0.313131,0.343137,0.25,0.194175,0.292929,0.376147,0.172727,tRNA,tRNA_tdbR00000578-Leishmania_tarentolae-5689-Glu-3UC
0.622642,0.622642,0.347368,0.37931,0.465065,0.485978,0.679245,0.679245,0.641509,0.679245,0.622642,0.528302,0.603774,0.492044,0.492044,0.464708,0.492044,0.455573,0.361811,0.444017,0.356436,0.356436,0.336634,0.356436,0.333333,0.247788,0.326531,grp1,grp1_a.I1.e.S.paniceum.UNK.SSU.1052
0.425532,0.308511,0.434783,0.263636,0.430133,0.285192,0.170213,0.308511,0.287234,0.191489,0.308511,0.351064,0.223404,0.155245,0.283905,0.266739,0.18754,0.283905,0.30566,0.201106,0.141593,0.261261,0.247706,0.183673,0.261261,0.266129,0.181034,tRNA,tRNA_tdbR00000276-Escherichia_coli-562-Met-MAU
0.321101,0.266055,0.353535,0.271028,0.336928,0.26853,0.311927,0.275229,0.330275,0.321101,0.330275,0.247706,0.238532,0.313368,0.276501,0.324377,0.311262,0.320155,0.235102,0.224547,0.314815,0.277778,0.318584,0.301724,0.310345,0.22314,0.211382,tRNA,tRNA_tdbR00000074-Tetrahymena_pyriformis-5908-Phe-GAA
0.613636,0.590909,0.486486,0.504854,0.546375,0.546189,0.534091,0.545455,0.613636,0.545455,0.613636,0.284091,0.511364,0.471321,0.485667,0.546375,0.499351,0.536789,0.235555,0.451265,0.415929,0.432432,0.486486,0.457143,0.469565,0.195312,0.39823,16s,16s_A.fulgidus_domain1
0.76087,0.782609,0.304348,0.336449,0.481216,0.513135,0.673913,0.152174,0.76087,0.673913,0.673913,0.23913,0.673913,0.431891,0.104793,0.461566,0.431891,0.429975,0.278147,0.428085,0.276786,0.0721649,0.28,0.276786,0.274336,0.323529,0.27193,srp,srp_Ento.sulc._AF095839
0.597701,0.563218,0.541667,0.550562,0.568995,0.556854,0.448276,0.448276,0.609195,0.448276,0.390805,0.321839,0.333333,0.440741,0.440741,0.551904,0.431262,0.368219,0.309624,0.337232,0.433333,0.433333,0.5,0.414894,0.346939,0.297872,0.341176,tmRNA,tmRNA_Arth.spec._CP000454_1-369
0.623762,0.39604,0.636364,0.444444,0.630031,0.419545,0.39604,0.39604,0.39604,0.39604,0.346535,0.207921,0.326733,0.394094,0.398015,0.392176,0.392176,0.348263,0.202007,0.323545,0.392157,0.4,0.38835,0.38835,0.35,0.196262,0.320388,srp,srp_Ther.petr._CP000702
0.612613,0.405405,0.552846,0.428571,0.581963,0.416827,0.297297,0.594595,0.594595,0.315315,0.558559,0.315315,0.315315,0.294654,0.579148,0.543196,0.307124,0.530613,0.350175,0.297133,0.292035,0.564103,0.496241,0.299145,0.504065,0.388889,0.28,srp,srp_Rhod.palu._CP000250
0.576087,0.586957,0.414062,0.495413,0.488401,0.539246,0.554348,0.565217,0.576087,0.554348,0.5,0.304348,0.478261,0.469972,0.479186,0.482777,0.469972,0.430679,0.26988,0.400796,0.398438,0.40625,0.40458,0.398438,0.370968,0.239316,0.335878,5s,5s_Clostridium-acetobutylicum-1
0.561644,0.0958904,0.390476,0.0660377,0.468304,0.0795763,0.205479,0.205479,0.506849,0.260274,0.205479,0.30137,0.136986,0.172986,0.17469,0.412899,0.215993,0.169722,0.241162,0.10867,0.145631,0.148515,0.336364,0.179245,0.140187,0.192982,0.0862069,srp,srp_Cory.jeik._CR931997
0.42268,0.494845,0.455556,0.510638,0.43881,0.502679,0.474227,0.463918,0.340206,0.443299,0.556701,0.28866,0.391753,0.476691,0.473789,0.333401,0.443299,0.540243,0.262833,0.385832,0.479167,0.483871,0.326733,0.443299,0.524272,0.239316,0.38,tmRNA,tmRNA_Cald.sacc._TRW-351627_1-368
0.376147,0.623853,0.362832,0.62963,0.36943,0.626735,0.422018,0.422018,0.366972,0.40367,0.376147,0.348624,0.40367,0.405605,0.407335,0.341319,0.386337,0.349853,0.309835,0.376951,0.389831,0.393162,0.31746,0.369748,0.325397,0.275362,0.352,16s,16s_G.intestinalis_domain2
0.183486,0.256881,0.172414,0.237288,0.177864,0.24689,0.247706,0.293578,0.183486,0.311927,0.275229,0.220183,0.284404,0.23707,0.28216,0.174874,0.29128,0.259092,0.210729,0.269933,0.226891,0.271186,0.166667,0.272,0.243902,0.201681,0.256198,tRNA,tRNA_tdbR00000573-Leishmania_tarentolae-5689-Gln-3UG
0.690909,0.690909,0.408602,0.368932,0.531326,0.504875,0.690909,0.690909,0.690909,0.690909,0.690909,0.363636,0.363636,0.525703,0.531326,0.507344,0.520255,0.517594,0.53936,0.289127,0.4,0.408602,0.372549,0.391753,0.387755,0.8,0.229885,5s,5s_Mycoplasma-pulmonis-1
0.451923,0.413462,0.427273,0.349593,0.439425,0.380189,0.125,0.192308,0.317308,0.192308,0.394231,0.0769231,0.192308,0.123235,0.184491,0.304409,0.189593,0.365489,0.0728357,0.179779,0.121495,0.176991,0.292035,0.186916,0.338843,0.0689655,0.168067,srp,srp_Lact.lact._AE006305
0.59434,0.490566,0.552632,0.530612,0.573107,0.510196,0.5,0.518868,0.490566,0.518868,0.584906,0.122642,0.443396,0.488609,0.511678,0.464953,0.491778,0.549729,0.123225,0.441319,0.477477,0.504587,0.440678,0.466102,0.516667,0.12381,0.439252,srp,srp_Arch.fulg._X17237
0.465347,0.50495,0.385246,0.418033,0.423407,0.459441,0.465347,0.465347,0.50495,0.475248,0.49505,0.29703,0.465347,0.410171,0.411758,0.457569,0.418899,0.433035,0.2479,0.402504,0.361538,0.364341,0.414634,0.369231,0.378788,0.206897,0.348148,srp,srp_Meso.viri._AF166114
0.445652,0.380435,0.450549,0.380435,0.448094,0.380435,0.413043,0.445652,0.445652,0.445652,0.456522,0.380435,0.336957,0.402257,0.438559,0.434014,0.438559,0.431456,0.344798,0.312447,0.391753,0.431579,0.42268,0.431579,0.407767,0.3125,0.28972,srp,srp_Plas.reic._GSP-5854
0.191011,0.191011,0.175258,0.166667,0.182965,0.178424,0.247191,0.247191,0.191011,0.191011,0.168539,0.179775,0.191011,0.243127,0.25597,0.178424,0.175857,0.154434,0.163958,0.1767,0.23913,0.26506,0.166667,0.161905,0.141509,0.149533,0.163462,telomerase,telomerase_AF221913.109-520
0.301075,0.505376,0.318182,0.47,0.30951,0.487367,0.290323,0.290323,0.27957,0.290323,0.301075,0.311828,0.215054,0.278588,0.278588,0.281085,0.279977,0.306052,0.286721,0.196846,0.267327,0.267327,0.282609,0.27,0.311111,0.263636,0.18018,tmRNA,tmRNA_Bdel.bact._BX842656_1-346
0.641509,0.320755,0.618182,0.280992,0.629737,0.300216,0.650943,0.660377,0.641509,0.537736,0.613208,0.349057,0.433962,0.619588,0.631271,0.610609,0.503303,0.576328,0.330832,0.406174,0.589744,0.603448,0.581197,0.471074,0.541667,0.313559,0.380165,tmRNA,tmRNA_Lept.inte._AE016823_1-350
0.639175,0.412371,0.590476,0.38835,0.614343,0.40018,0.484536,0.391753,0.42268,0.484536,0.42268,0.329897,0.402062,0.459198,0.364577,0.400577,0.467945,0.400577,0.296602,0.374171,0.435185,0.339286,0.37963,0.451923,0.37963,0.266667,0.348214,srp,srp_Ente.faec._AE016953
0.262626,0.212121,0.216667,0.177966,0.238542,0.194294,0.262626,0.262626,0.262626,0.464646,0.262626,0.171717,0.262626,0.232793,0.236579,0.240555,0.422036,0.235615,0.144918,0.234663,0.206349,0.213115,0.220339,0.383333,0.211382,0.122302,0.209677,tmRNA,tmRNA_Colw.psyc._CP000083_1-350
0.454545,0.393939,0.428571,0.330508,0.441367,0.360832,0.414141,0.424242,0.474747,0.424242,0.424242,0.191919,0.424242,0.387639,0.402471,0.452446,0.406181,0.390246,0.164962,0.395348,0.362832,0.381818,0.431193,0.388889,0.358974,0.141791,0.368421,tmRNA,tmRNA_Cory.diph._BX248356_1-385
0.282828,0.272727,0.241379,0.225,0.261283,0.247717,0.525253,0.545455,0.323232,0.535354,0.30303,0.313131,0.434343,0.483162,0.497511,0.296068,0.484246,0.26968,0.267162,0.386541,0.444444,0.453782,0.271186,0.438017,0.24,0.227941,0.344,5s,5s_Tremella-encephala-1
0.456522,0.217391,0.407767,0.192308,0.431456,0.204465,0.456522,0.456522,0.456522,0.456522,0.467391,0.130435,0.445652,0.429377,0.431456,0.423315,0.429377,0.446081,0.126379,0.421183,0.403846,0.407767,0.392523,0.403846,0.425743,0.122449,0.398058,srp,srp_Meth.bark._CP000099
0.387097,0.344086,0.318584,0.347826,0.351174,0.345951,0.311828,0.344086,0.365591,0.344086,0.387097,0.16129,0.354839,0.280419,0.310782,0.334638,0.310782,0.348106,0.136948,0.321909,0.252174,0.280702,0.306306,0.280702,0.313043,0.116279,0.292035,16s,16s_H.volcanii
0.675676,0.648649,0.663717,0.631579,0.66967,0.640057,0.576577,0.567568,0.477477,0.567568,0.630631,0.324324,0.495495,0.554534,0.541376,0.453588,0.539171,0.60401,0.300847,0.470704,0.533333,0.516393,0.430894,0.512195,0.578512,0.27907,0.447154,tmRNA,tmRNA_Bact.mari._TRW-97084_1-385
0.350515,0.484536,0.343434,0.447619,0.346956,0.465712,0.350515,0.371134,0.329897,0.350515,0.268041,0.298969,0.226804,0.332186,0.348514,0.307012,0.335305,0.246172,0.275778,0.205635,0.314815,0.327273,0.285714,0.320755,0.226087,0.254386,0.186441,srp,srp_Meth.kand._AE010387
0.346154,0.394231,0.321429,0.405941,0.333562,0.400043,0.403846,0.403846,0.413462,0.403846,0.432692,0.163462,0.336538,0.379133,0.37596,0.394911,0.384046,0.407946,0.150307,0.315944,0.355932,0.35,0.377193,0.365217,0.384615,0.138211,0.29661,tmRNA,tmRNA_uncu.bact._TRW-80840-1_1-378
0.361111,0.490741,0.322314,0.53,0.341161,0.509993,0.314815,0.314815,0.407407,0.314815,0.314815,0.212963,0.314815,0.306419,0.317771,0.374227,0.302464,0.323942,0.242927,0.298659,0.298246,0.320755,0.34375,0.290598,0.333333,0.277108,0.283333,tmRNA,tmRNA_Borr.gari._CP000013_1-363
0.574257,0.554455,0.659091,0.629213,0.615213,0.590652,0.50495,0.564356,0.623762,0.435644,0.544554,0.445545,0.425743,0.515256,0.584992,0.653561,0.446845,0.552826,0.447767,0.43221,0.525773,0.606383,0.684783,0.458333,0.561224,0.45,0.438776,grp1,grp1_a.I1.c.S.bicolor.C3.tLEU
0.176471,0.156863,0.15,0.15534,0.162698,0.1561,0.303922,0.303922,0.460784,0.303922,0.411765,0.303922,0.303922,0.270251,0.271305,0.428407,0.266156,0.371958,0.265161,0.270251,0.24031,0.242188,0.398305,0.233083,0.336,0.231343,0.24031,srp,srp_Yers.pseu._BX936398
0.233333,0.277778,0.175,0.210084,0.202072,0.241571,0.277778,0.244444,0.1,0.177778,0.288889,0.266667,0.222222,0.238583,0.198853,0.083205,0.15025,0.242241,0.213809,0.183494,0.204918,0.161765,0.0692308,0.126984,0.203125,0.171429,0.151515,srp,srp_Pseu.syri._CP000075
0.418367,0.346939,0.455556,0.343434,0.436566,0.345182,0.418367,0.418367,0.663265,0.418367,0.346939,0.397959,0.336735,0.422703,0.422703,0.643848,0.427176,0.332028,0.400005,0.351382,0.427083,0.427083,0.625,0.43617,0.317757,0.402062,0.366667,16s,16s_C.reinhardtii.mito
0.602041,0.602041,0.578431,0.578431,0.590118,0.590118,0.591837,0.591837,0.561224,0.591837,0.602041,0.459184,0.581633,0.574511,0.5664,0.55011,0.569065,0.568254,0.443614,0.551504,0.557692,0.542056,0.539216,0.54717,0.536364,0.428571,0.522936,srp,srp_Anop.gamb._SDB-377271
0.57,0.61,0.542857,0.60396,0.556263,0.606972,0.59,0.61,0.62,0.61,0.77,0.49,0.6,0.552586,0.57384,0.580683,0.568828,0.714927,0.434805,0.557086,0.517544,0.539823,0.54386,0.530435,0.663793,0.385827,0.517241,tmRNA,tmRNA_Clos.teta._AE015927_1-355
0.39604,0.267327,0.36036,0.230769,0.377779,0.248376,0.287129,0.287129,0.455446,0.366337,0.366337,0.386139,0.306931,0.264523,0.262328,0.414398,0.334694,0.327987,0.337767,0.2748,0.243697,0.239669,0.377049,0.305785,0.293651,0.295455,0.246032,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1389
0.355769,0.144231,0.345794,0.131579,0.350746,0.13776,0.346154,0.336538,0.355769,0.365385,0.326923,0.269231,0.365385,0.330623,0.318656,0.333998,0.350532,0.2994,0.261785,0.353676,0.315789,0.301724,0.313559,0.336283,0.274194,0.254545,0.342342,tmRNA,tmRNA_Coxi.burn._AE016828_1-360
0.336842,0.231579,0.290909,0.205607,0.313034,0.218207,0.305263,0.347368,0.336842,0.336842,0.284211,0.336842,0.252632,0.268277,0.318502,0.29603,0.294834,0.2561,0.299708,0.221125,0.235772,0.292035,0.260163,0.258065,0.230769,0.266667,0.193548,tmRNA,tmRNA_Buch.aphi._AE016826_1-367
0.277778,0.305556,0.210526,0.209524,0.241825,0.253024,0.277778,0.277778,0.277778,0.277778,0.277778,0.347222,0.305556,0.232245,0.232245,0.224733,0.231125,0.234533,0.272383,0.247207,0.194175,0.194175,0.181818,0.192308,0.19802,0.213675,0.2,grp1,grp1_a.I1.e.P.sarcinoidea.C1.SSU.943
0.495652,0.408696,0.483051,0.391667,0.489311,0.400091,0.286957,0.330435,0.486957,0.278261,0.513043,0.304348,0.321739,0.297491,0.352594,0.478703,0.287137,0.496079,0.30568,0.336712,0.308411,0.376238,0.470588,0.296296,0.479675,0.307018,0.352381,srp,srp_Haem.infl._CP000672
0.697674,0.697674,0.30303,0.326087,0.4598,0.476972,0.697674,0.697674,0.674419,0.697674,0.697674,0.302326,0.44186,0.444359,0.450784,0.425552,0.442278,0.455225,0.388797,0.307131,0.283019,0.291262,0.268519,0.280374,0.29703,0.5,0.213483,tRNA,tRNA_tdbR00000440-Neurospora_crassa-5141-Thr-UGU
0.642857,0.651786,0.637168,0.737374,0.640006,0.69326,0.633929,0.633929,0.642857,0.633929,0.553571,0.625,0.633929,0.622903,0.622903,0.621059,0.620236,0.528238,0.584634,0.615001,0.612069,0.612069,0.6,0.606838,0.504065,0.546875,0.596639,tmRNA,tmRNA_Woli.succ._BX571661_1-369
0.527778,0.509259,0.487179,0.52381,0.507072,0.516483,0.481481,0.444444,0.527778,0.481481,0.518519,0.287037,0.472222,0.453014,0.427008,0.500694,0.454882,0.481971,0.260624,0.446134,0.42623,0.410256,0.475,0.429752,0.448,0.236641,0.421488,tmRNA,tmRNA_Clos.ther._TRW-203119_1-387
0.401869,0.542056,0.352459,0.513274,0.376354,0.527469,0.523364,0.551402,0.542056,0.523364,0.654206,0.299065,0.551402,0.488139,0.51429,0.501512,0.488139,0.617754,0.26527,0.506126,0.455285,0.479675,0.464,0.455285,0.583333,0.235294,0.464567,tmRNA,tmRNA_Bord.aviu._AM167904_1-406
0.701923,0.673077,0.608333,0.59322,0.653455,0.631888,0.701923,0.692308,0.701923,0.701923,0.692308,0.557692,0.682692,0.637707,0.634023,0.650749,0.642829,0.631482,0.485905,0.620235,0.579365,0.580645,0.603306,0.58871,0.576,0.423358,0.563492,srp,srp_Enta.inva._GSP-370355
0.647059,0.617647,0.578947,0.5625,0.612056,0.589429,0.696078,0.686275,0.647059,0.647059,0.617647,0.598039,0.656863,0.649928,0.638053,0.606757,0.606757,0.57183,0.542399,0.618623,0.606838,0.59322,0.568966,0.568966,0.529412,0.491935,0.582609,tRNA,tRNA_tdbR00000593-Ascaris_suum-6253-Trp-CA
0.461538,0.461538,0.417391,0.424779,0.43891,0.442777,0.461538,0.461538,0.461538,0.461538,0.461538,0.432692,0.461538,0.422682,0.427889,0.424397,0.424397,0.426132,0.388509,0.422682,0.387097,0.396694,0.390244,0.390244,0.393443,0.348837,0.387097,srp,srp_Schm.medi._GSP-79327
0.692308,0.692308,0.679245,0.672897,0.685745,0.682533,0.586538,0.586538,0.567308,0.692308,0.692308,0.538462,0.682692,0.565202,0.562696,0.5646,0.679367,0.679367,0.518875,0.66993,0.544643,0.539823,0.561905,0.666667,0.666667,0.5,0.657407,tRNA,tRNA_tdbR00000394-Escherichia_coli-562-Ser-VGA
0.6875,0.322917,0.589286,0.300971,0.636501,0.311751,0.625,0.541667,0.6875,0.625,0.65625,0.447917,0.614583,0.556702,0.50834,0.614919,0.552158,0.615874,0.426265,0.547424,0.495868,0.477064,0.55,0.487805,0.577982,0.40566,0.487603,srp,srp_Para.symb._BX908798
0.414141,0.393939,0.386792,0.386139,0.400233,0.39002,0.414141,0.414141,0.40404,0.40404,0.434343,0.383838,0.40404,0.389365,0.389365,0.381575,0.381575,0.406548,0.345769,0.374881,0.366071,0.366071,0.36036,0.36036,0.380531,0.311475,0.347826,5s,5s_Spirosoma-sp.-1
0.344828,0.344828,0.222222,0.25,0.276818,0.29361,0.362069,0.37931,0.344828,0.344828,0.344828,0.482759,0.362069,0.306382,0.319008,0.276818,0.276818,0.278369,0.391925,0.308291,0.259259,0.268293,0.222222,0.222222,0.224719,0.318182,0.2625,srp,srp_Halo.mari._AY596297
0.509259,0.481481,0.509259,0.448276,0.509259,0.464582,0.527778,0.527778,0.518519,0.481481,0.444444,0.435185,0.481481,0.522958,0.520597,0.518519,0.456773,0.425195,0.418112,0.454882,0.518182,0.513514,0.518519,0.433333,0.40678,0.401709,0.429752,tmRNA,tmRNA_Cyan.cald._AF022186_1-254
0.75,0.731481,0.72973,0.637097,0.739796,0.68266,0.722222,0.731481,0.712963,0.712963,0.712963,0.37037,0.722222,0.693889,0.691071,0.679212,0.673576,0.668077,0.328842,0.660827,0.666667,0.652893,0.647059,0.636364,0.626016,0.291971,0.604651,tmRNA,tmRNA_Dein.radi._TRW-243230_1-349
0.301887,0.301887,0.268908,0.273504,0.284921,0.287345,0.301887,0.301887,0.301887,0.301887,0.301887,0.301887,0.339623,0.292387,0.288581,0.284921,0.292387,0.279117,0.288581,0.327489,0.283186,0.275862,0.268908,0.283186,0.258065,0.275862,0.315789,grp1,grp1_a.I1.e.P.carinii.C1.SSU.1506
0.504587,0.522936,0.514019,0.504425,0.509281,0.513597,0.440367,0.495413,0.46789,0.486239,0.422018,0.394495,0.357798,0.444463,0.497701,0.459534,0.481838,0.3989,0.366919,0.346835,0.448598,0.5,0.451327,0.477477,0.377049,0.34127,0.336207,srp,srp_Rhod.spec._CP000431
0.262626,0.262626,0.226087,0.224138,0.243673,0.24262,0.262626,0.262626,0.262626,0.262626,0.262626,0.464646,0.262626,0.234663,0.236579,0.236579,0.235615,0.234663,0.407047,0.233723,0.209677,0.213115,0.213115,0.211382,0.209677,0.356589,0.208,srp,srp_Lept.coll._AF006750
0.56701,0.42268,0.514019,0.431579,0.539865,0.427106,0.43299,0.43299,0.639175,0.43299,0.494845,0.412371,0.453608,0.4142,0.416168,0.602965,0.41226,0.462587,0.367701,0.433924,0.396226,0.4,0.568807,0.392523,0.432432,0.327869,0.415094,tRNA,tRNA_tdbR00000575-Leishmania_tarentolae-5689-Thr-CGU
0.26,0.32,0.214876,0.273504,0.236364,0.29584,0.27,0.27,0.24,0.27,0.31,0.26,0.22,0.238649,0.238649,0.216401,0.237722,0.274004,0.215918,0.189346,0.210938,0.210938,0.195122,0.209302,0.242188,0.17931,0.162963,grp1,grp1_a.I1.e.C.mirabilis.C1.SSU.1506
0.536842,0.452632,0.579545,0.40566,0.557785,0.428503,0.505263,0.452632,0.547368,0.452632,0.505263,0.336842,0.442105,0.485244,0.422565,0.536196,0.432604,0.497469,0.310226,0.405367,0.466019,0.394495,0.525253,0.413462,0.489796,0.285714,0.371681,RNaseP,RNaseP_B.halodurans
0.462963,0.453704,0.5,0.382812,0.481125,0.416753,0.435185,0.435185,0.37963,0.435185,0.37963,0.277778,0.435185,0.416337,0.418112,0.366305,0.423578,0.367895,0.248452,0.416337,0.398305,0.401709,0.353448,0.412281,0.356522,0.222222,0.398305,grp1,grp1_a.I1.b.Phormidium.sp.N182.C3.tLEU
0.254386,0.157895,0.252174,0.15,0.253278,0.153897,0.184211,0.236842,0.201754,0.184211,0.245614,0.0964912,0.236842,0.171843,0.227091,0.184717,0.175919,0.230003,0.111094,0.233786,0.160305,0.217742,0.169118,0.168,0.215385,0.127907,0.230769,telomerase,telomerase_AF221940.103-499
0.346154,0.451923,0.330275,0.423423,0.338121,0.437441,0.317308,0.317308,0.346154,0.317308,0.317308,0.153846,0.317308,0.308533,0.311377,0.335061,0.30714,0.296636,0.143824,0.300448,0.3,0.305556,0.324324,0.297297,0.277311,0.134454,0.284483,grp1,grp1_a.I1.e.M.scalaris.C1.SSU.1506
0.44,0.41,0.458333,0.427083,0.449073,0.418454,0.31,0.44,0.25,0.31,0.31,0.23,0.35,0.298298,0.44,0.245145,0.302529,0.299689,0.223396,0.343203,0.287037,0.44,0.240385,0.295238,0.28972,0.216981,0.336538,tmRNA,tmRNA_Meso.viri._AF166114_1-359
0.582524,0.524272,0.638298,0.568421,0.609774,0.5459,0.524272,0.524272,0.504854,0.640777,0.572816,0.291262,0.582524,0.5168,0.521745,0.493029,0.653594,0.584273,0.328443,0.594176,0.509434,0.519231,0.481481,0.666667,0.59596,0.37037,0.606061,grp2,grp2_a.I2.m.S.obliquus.B.LSU.2455
0.581633,0.622449,0.504425,0.559633,0.541655,0.590206,0.193878,0.193878,0.581633,0.581633,0.581633,0.183673,0.183673,0.181356,0.181356,0.530055,0.541655,0.548992,0.171049,0.169555,0.169643,0.169643,0.483051,0.504425,0.518182,0.159292,0.156522,srp,srp_Sulf.toko._BA000023
